Date,Open,High,Low,Close,Adj Close,Volume
2019-05-13,51.419998,55.320000,50.020000,53.590000,53.590000,7654700
2019-05-20,52.770000,55.279999,51.900002,54.099998,54.099998,6488800
2019-05-27,54.250000,56.419998,52.775002,56.060001,56.060001,11400200
2019-06-03,56.000000,56.099998,45.674999,48.160000,48.160000,35111600
2019-06-10,49.630001,51.000000,47.320000,50.779999,50.779999,17329400
2019-06-17,50.900002,54.959999,50.799999,52.830002,52.830002,13702900
2019-06-24,52.950001,53.380001,49.230000,49.709999,49.709999,15422600
2019-07-01,50.529999,52.200001,49.520000,52.160000,52.160000,6307100
2019-07-08,52.000000,53.900002,51.270000,53.200001,53.200001,9243600
2019-07-15,53.500000,54.299999,52.160000,52.419998,52.419998,7575700
2019-07-22,52.680000,54.779999,52.020000,54.680000,54.680000,9273200
2019-07-29,54.660000,54.694000,48.250000,48.799999,48.799999,8182000
2019-08-05,47.000000,47.330002,43.250000,45.330002,45.330002,15158600
2019-08-12,44.880001,45.919998,43.130001,44.810001,44.810001,8139600
2019-08-19,45.610001,45.990002,43.735001,43.980000,43.980000,7805900
2019-08-26,44.630001,46.980000,43.910000,46.689999,46.689999,6718700
2019-09-02,46.570000,57.299999,45.520000,56.270000,56.270000,37374200
2019-09-09,56.000000,64.180000,55.549999,62.490002,62.490002,31236500
2019-09-16,61.049999,65.070000,59.990002,64.800003,64.800003,23775400
2019-09-23,64.510002,64.779999,60.130001,60.639999,60.639999,15410500
2019-09-30,60.619999,63.380001,59.580002,62.400002,62.400002,15796600
2019-10-07,62.570000,68.110001,62.080002,66.529999,66.529999,18141900
2019-10-14,66.730003,68.169998,61.680000,64.519997,64.519997,10886400
2019-10-21,64.910004,66.370003,62.060001,65.400002,65.400002,9310200
2019-10-28,65.669998,68.000000,64.970001,66.879997,66.879997,6477600
2019-11-04,68.000000,69.889999,64.250000,66.730003,66.730003,9810000
2019-11-11,66.650002,68.599998,66.360001,67.779999,67.779999,5853800
2019-11-18,67.480003,71.500000,65.828003,71.120003,71.120003,11861700
2019-11-25,71.629997,73.220001,70.730003,71.209999,71.209999,6589900
2019-12-02,72.440002,75.849998,66.970001,75.570000,75.570000,19830300
2019-12-09,75.510002,76.279999,71.199997,73.720001,73.720001,11580000
2019-12-16,74.094002,75.059998,72.709999,74.180000,74.180000,7379900
2019-12-23,74.010002,75.019997,72.860001,74.389999,74.389999,3293300
2019-12-30,74.129997,76.830002,72.199997,75.559998,75.559998,5364400
2020-01-06,74.379997,77.010002,73.720001,74.830002,74.830002,12148800
2020-01-13,73.690002,75.139999,71.680000,72.529999,72.529999,8410400
2020-01-20,72.349998,75.980003,72.040001,74.180000,74.180000,6958400
2020-01-27,72.410004,80.260002,70.550003,78.510002,78.510002,10545100
2020-02-03,79.099998,84.040001,79.040001,83.160004,83.160004,8034400
2020-02-10,82.949997,89.599998,82.870003,89.410004,89.410004,7481600
2020-02-17,88.830002,92.550003,87.080002,88.730003,88.730003,6812300
2020-02-24,83.610001,88.089996,76.180000,86.309998,86.309998,11947100
2020-03-02,87.389999,90.735001,81.250000,84.019997,84.019997,11151200
2020-03-09,77.180000,80.970001,64.879997,77.320000,77.320000,18518300
2020-03-16,68.879997,85.750000,65.610001,79.699997,79.699997,28247000
2020-03-23,80.010002,88.269997,79.589996,82.570000,82.570000,18802300
2020-03-30,83.980003,98.379997,78.720001,79.000000,79.000000,25615500
2020-04-06,81.629997,91.379997,80.550003,90.629997,90.629997,14531600
2020-04-13,91.440002,105.150002,90.040001,100.349998,100.349998,17503800
2020-04-20,101.370003,105.440002,96.550003,105.070000,105.070000,13765300
2020-04-27,106.709999,111.360001,100.709999,103.519997,103.519997,12333300
2020-05-04,103.430000,120.900002,103.160004,116.559998,116.559998,13987700
2020-05-11,117.680000,126.279999,115.570000,125.879997,125.879997,16082200
2020-05-18,126.779999,136.289993,121.610001,133.000000,133.000000,19008000
2020-05-25,136.009995,141.429993,118.209999,139.740005,139.740005,22554400
2020-06-01,142.350006,152.000000,131.259995,139.639999,139.639999,35548600
2020-06-08,136.990005,155.139999,135.419998,150.600006,150.600006,22946600
2020-06-15,154.880005,167.867996,152.863007,161.419998,161.419998,40083000
2020-06-22,164.330002,180.451004,161.630005,177.580002,177.580002,29283000
2020-06-29,176.240005,199.490005,166.613007,190.990005,190.990005,25584900
2020-07-06,196.449997,217.000000,189.585007,210.110001,210.110001,33985000
2020-07-13,211.509995,211.839005,181.500000,196.410004,196.410004,29182300
2020-07-20,197.899994,208.800003,186.770004,190.949997,190.949997,18559800
2020-07-27,191.649994,217.699997,188.710007,216.830002,216.830002,16811700
2020-08-03,218.720001,229.830002,199.169998,204.759995,204.759995,17946900
2020-08-10,206.360001,207.597000,189.119995,199.710007,199.710007,20083100
2020-08-17,202.240005,216.399994,201.979996,210.179993,210.179993,12560200
2020-08-24,212.570007,223.824997,199.009995,215.240005,215.240005,14813700
2020-08-31,218.669006,290.230011,205.250000,216.259995,216.259995,108674500
2020-09-07,206.050003,217.250000,193.660004,197.940002,197.940002,37169900
2020-09-14,200.460007,207.000000,187.210007,194.860001,194.860001,27913200
2020-09-21,190.339996,219.279999,189.253998,212.360001,212.360001,27603100
2020-09-28,213.119995,227.199997,209.929993,218.270004,218.270004,21193200
2020-10-05,228.050003,236.369995,218.119995,225.600006,225.600006,24080500
2020-10-12,229.500000,246.800003,228.289993,234.600006,234.600006,17932100
2020-10-19,237.070007,238.470001,211.000000,219.820007,219.820007,13655900
2020-10-26,218.000000,227.279999,200.229996,202.250000,202.250000,13039600
2020-11-02,204.210007,246.000000,196.009995,231.690002,231.690002,18099200
2020-11-09,216.014008,216.014008,185.358994,205.699997,205.699997,29890600
2020-11-16,200.679993,226.389999,199.679993,221.589996,221.589996,11813400
2020-11-23,220.259995,226.910004,212.500000,226.869995,226.869995,8377800
2020-11-30,228.320007,256.000000,209.110001,243.220001,243.220001,42033000
2020-12-07,241.000000,241.809998,216.000000,225.490005,225.490005,21111100
2020-12-14,224.850006,249.250000,222.699997,241.000000,241.000000,15637400
2020-12-21,242.889999,252.789993,239.410004,244.929993,244.929993,9165800
2020-12-28,245.190002,246.880005,220.600006,222.300003,222.300003,10292000
2021-01-04,222.389999,246.389999,216.500000,244.539993,244.539993,17538700
2021-01-11,241.000000,263.000000,237.179993,249.279999,249.279999,18735100
2021-01-18,251.800003,262.470001,250.880005,255.149994,255.149994,8880600
2021-01-25,257.910004,260.000000,222.660004,232.889999,232.889999,15779400
2021-02-01,233.250000,251.000000,224.669998,250.369995,250.369995,13520100
2021-02-08,252.307999,263.489990,247.798996,263.299988,263.299988,9795300
2021-02-15,262.950012,275.459991,248.690002,265.160004,265.160004,10973100
2021-02-22,258.220001,259.579987,219.149994,226.660004,226.660004,24482800
2021-03-01,233.369995,246.110001,188.910004,204.309998,204.309998,23901500
2021-03-08,203.539993,226.300003,191.589996,210.339996,210.339996,25986700
2021-03-15,209.759995,224.529999,199.550003,205.669998,205.669998,17000900
2021-03-22,205.360001,209.800003,192.500000,201.960007,201.960007,12524000
2021-03-29,201.884003,210.490005,192.020004,206.289993,206.289993,8600000
2021-04-05,208.000000,213.350006,202.300003,212.970001,212.970001,10104700
2021-04-12,210.009995,234.000000,209.220001,231.929993,231.929993,15410000
2021-04-19,229.470001,231.630005,215.509995,224.839996,224.839996,8458800
2021-04-26,225.399994,236.106995,220.619995,222.940002,222.940002,8107900
2021-05-03,224.029999,224.029999,187.589996,195.279999,195.279999,18075700
2021-05-10,193.990005,196.720001,179.490005,187.080002,187.080002,14497600
2021-05-17,186.369995,199.296997,182.455002,193.750000,193.750000,10680100
2021-05-24,196.000000,204.289993,192.462006,201.619995,201.619995,10536800
2021-05-31,202.100006,234.889999,193.660004,233.240005,233.240005,24624100
2021-06-07,231.009995,253.139999,230.735001,253.009995,253.009995,24590000
2021-06-14,253.059998,275.839996,247.869995,274.429993,274.429993,20192300
2021-06-21,268.809998,282.545013,265.500000,279.200012,279.200012,12858800
2021-06-28,279.101990,286.510010,275.140015,278.820007,278.820007,8092600
2021-07-05,279.000000,293.649994,277.160004,288.019989,288.019989,10418700
2021-07-12,290.380005,298.750000,270.410004,282.049988,282.049988,10620900
2021-07-19,281.429993,310.506012,277.903992,308.500000,308.500000,13262300
2021-07-26,305.380005,308.489990,295.062988,301.179993,301.179993,5701300
