Date,Open,High,Low,Close,Adj Close,Volume
2020-07-20,26.139999,27.920000,26.129999,27.049999,27.049999,7368900
2020-07-27,27.139999,30.480000,26.715000,30.480000,30.480000,8187800
2020-08-03,30.540001,33.087002,29.379999,29.850000,29.850000,5716800
2020-08-10,30.000000,30.180000,26.980000,29.180000,29.180000,5212700
2020-08-17,29.280001,30.360001,28.190001,29.040001,29.040001,4372400
2020-08-24,29.270000,31.200001,27.809999,30.700001,30.700001,5421400
2020-08-31,30.920000,37.240002,23.100000,25.150000,25.150000,34309400
2020-09-07,24.250000,24.990000,23.000000,24.000000,24.000000,10448300
2020-09-14,24.299999,25.080000,23.500000,24.830000,24.830000,9185100
2020-09-21,24.370001,27.530001,24.290001,26.500000,26.500000,8364700
2020-09-28,26.940001,28.040001,26.590000,27.629999,27.629999,6887600
2020-10-05,27.730000,30.240000,27.334999,29.540001,29.540001,7494100
2020-10-12,30.000000,31.049999,29.690001,30.459999,30.459999,6069400
2020-10-19,30.830000,31.250000,27.770000,29.120001,29.120001,5380300
2020-10-26,29.000000,30.150000,26.340000,27.100000,27.100000,5491500
2020-11-02,27.120001,30.670000,25.900000,30.070000,30.070000,4196100
2020-11-09,29.549999,30.670000,26.715000,30.219999,30.219999,4796500
2020-11-16,29.969999,31.620001,29.030001,31.160000,31.160000,4391900
2020-11-23,31.299999,34.970001,30.830000,34.189999,34.189999,5025500
2020-11-30,35.000000,41.480000,32.009998,40.840000,40.840000,20471700
2020-12-07,41.119999,44.130001,39.619999,43.250000,43.250000,11864900
2020-12-14,43.349998,46.563000,42.619999,45.209999,45.209999,8594700
2020-12-21,44.250000,48.290001,44.189999,46.060001,46.060001,5138100
2020-12-28,46.990002,46.990002,41.500000,41.700001,41.700001,4737400
2021-01-04,42.529999,45.250000,39.419998,44.520000,44.520000,7780500
2021-01-11,43.400002,48.549999,42.869999,45.560001,45.560001,5350000
2021-01-18,46.000000,50.259998,46.000000,48.869999,48.869999,4864500
2021-01-25,49.990002,51.080002,45.200001,48.730000,48.730000,6620100
2021-02-01,49.599998,55.290001,49.209999,54.990002,54.990002,4982200
2021-02-08,56.360001,57.560001,54.220001,56.580002,56.580002,4884700
2021-02-15,57.549999,58.360001,51.009998,52.029999,52.029999,5632600
2021-02-22,51.000000,52.080002,41.865002,44.740002,44.740002,7957600
2021-03-01,45.610001,47.990002,33.669998,37.599998,37.599998,9972100
2021-03-08,37.470001,42.410000,33.680000,42.240002,42.240002,10594300
2021-03-15,42.849998,43.770000,36.750000,41.180000,41.180000,10701500
2021-03-22,41.570000,42.889999,36.720001,38.470001,38.470001,6628000
2021-03-29,39.500000,42.500000,35.310001,41.169998,41.169998,6720300
2021-04-05,41.630001,43.419998,40.650002,42.049999,42.049999,5680100
2021-04-12,41.549999,44.970001,40.880001,42.279999,42.279999,5513000
2021-04-19,41.430000,42.839001,38.560001,42.279999,42.279999,4027200
2021-04-26,42.500000,45.639999,42.091000,42.459999,42.459999,6254000
2021-05-03,42.439999,42.439999,36.070000,37.540001,37.540001,5920200
2021-05-10,36.770000,37.029999,33.150002,34.869999,34.869999,7650800
2021-05-17,34.380001,37.389999,32.910000,36.349998,36.349998,5549900
2021-05-24,36.619999,42.369999,36.169998,40.650002,40.650002,6751300
2021-05-31,40.650002,42.290001,34.930000,35.360001,35.360001,9297300
2021-06-07,35.320000,40.490002,34.980000,40.439999,40.439999,6868500
2021-06-14,40.820000,44.080002,39.417999,43.720001,43.720001,8249600
2021-06-21,43.560001,46.470001,42.060001,45.110001,45.110001,15003300
2021-06-28,45.200001,46.009998,41.959999,42.209999,42.209999,6563800
2021-07-05,42.070000,43.939999,39.580002,43.840000,43.840000,5464400
2021-07-12,44.189999,44.700001,37.639999,38.450001,38.450001,4768900
2021-07-19,37.490002,42.169998,36.860001,41.439999,41.439999,4730100
2021-07-26,41.740002,41.790001,39.445000,41.060001,41.060001,3204500
