Date,Open,High,Low,Close,Adj Close,Volume
2020-06-01,20.150000,22.705000,19.910000,22.129999,22.129999,54476800
2020-06-08,22.350000,22.730000,20.240000,20.889999,20.889999,63695900
2020-06-15,20.150000,24.350000,20.070000,23.209999,23.209999,74172100
2020-06-22,23.330000,24.330000,21.250000,21.610001,21.610001,98974200
2020-06-29,21.200001,24.549999,20.070000,24.110001,24.110001,56398100
2020-07-06,24.559999,27.830000,24.309999,26.559999,26.559999,77012900
2020-07-13,27.070000,27.219999,23.760000,24.930000,24.930000,53714400
2020-07-20,24.980000,26.520000,23.559999,24.540001,24.540001,49310600
2020-07-27,24.480000,34.500000,23.840000,34.290001,34.290001,149647500
2020-08-03,34.599998,37.330002,33.799999,34.980000,34.980000,129911500
2020-08-10,36.509998,36.790001,33.560001,34.680000,34.680000,67353000
2020-08-17,34.610001,38.230000,33.580002,34.189999,34.189999,89634900
2020-08-24,33.950001,35.380001,32.509998,35.340000,35.340000,53949100
2020-08-31,35.419998,39.639999,32.840000,34.380001,34.380001,84398400
2020-09-07,32.630001,36.880001,32.490002,34.110001,34.110001,44647700
2020-09-14,35.060001,37.900002,34.910000,36.880001,36.880001,73756100
2020-09-21,36.160000,42.560001,35.770000,39.900002,39.900002,109758000
2020-09-28,41.110001,44.799999,40.060001,43.820000,43.820000,79684200
2020-10-05,44.020000,45.200001,42.320000,43.389999,43.389999,61278500
2020-10-12,44.500000,45.840000,42.669998,44.060001,44.060001,55245400
2020-10-19,44.200001,53.230000,44.060001,53.000000,53.000000,108868100
2020-10-26,53.450001,68.930000,48.570000,58.950001,58.950001,262464600
2020-11-02,59.000000,65.470001,56.310001,64.739998,64.739998,106762200
2020-11-09,61.000000,62.627998,52.060001,62.320000,62.320000,83478500
2020-11-16,61.480000,67.599998,59.119999,66.849998,66.849998,49367900
2020-11-23,67.599998,70.110001,62.430000,69.720001,69.720001,45644000
2020-11-30,70.250000,71.370003,65.010002,67.309998,67.309998,50044300
2020-12-07,68.279999,72.879997,66.599998,71.129997,71.129997,41623100
2020-12-14,72.169998,72.680000,68.680000,70.360001,70.360001,43828600
2020-12-21,69.610001,75.441002,68.349998,71.040001,71.040001,37458800
2020-12-28,72.000000,72.480003,65.449997,65.900002,65.900002,30242900
2021-01-04,66.000000,73.570000,64.500000,71.870003,71.870003,47799700
2021-01-11,70.809998,76.879997,68.919998,69.750000,69.750000,48519200
2021-01-18,71.750000,75.400002,69.580002,73.080002,73.080002,33463300
2021-01-25,74.459999,75.070000,62.150002,68.510002,68.510002,70683500
2021-02-01,69.610001,86.490997,68.550003,81.959999,81.959999,108830500
2021-02-08,81.430000,87.374001,77.940002,84.040001,84.040001,90964300
2021-02-15,86.550003,89.900002,83.629997,85.900002,85.900002,45916400
2021-02-22,85.000000,86.830002,70.599998,80.580002,80.580002,64961600
2021-03-01,82.570000,85.099998,60.330002,68.139999,68.139999,75304500
2021-03-08,68.550003,72.279999,62.310001,71.750000,71.750000,62439400
2021-03-15,72.300003,75.629997,69.110001,73.010002,73.010002,55186900
2021-03-22,71.800003,73.250000,65.500000,69.070000,69.070000,56344100
2021-03-29,68.839996,78.670998,67.529999,77.730003,77.730003,37522700
2021-04-05,79.370003,86.113998,77.830002,85.529999,85.529999,50227900
2021-04-12,85.003998,88.830002,75.309998,76.220001,76.220001,68359700
2021-04-19,75.599998,75.889999,69.849998,74.989998,74.989998,63783400
2021-04-26,74.889999,78.629997,65.360001,66.370003,66.370003,125512800
2021-05-03,66.709999,67.370003,57.049999,59.860001,59.860001,91511200
2021-05-10,58.509998,60.340000,53.939999,58.049999,58.049999,73880600
2021-05-17,57.500000,61.980000,56.130001,60.860001,60.860001,44799100
2021-05-24,61.259998,65.849998,60.770000,65.300003,65.300003,47755500
2021-05-31,66.000000,66.629997,62.419998,62.889999,62.889999,24762200
2021-06-07,62.880001,69.080002,62.020000,68.180000,68.180000,39932500
2021-06-14,68.500000,74.580002,67.945000,74.190002,74.190002,67223500
2021-06-21,73.139999,77.459999,70.019997,76.839996,76.839996,55805500
2021-06-28,77.330002,80.540001,76.769997,79.309998,79.309998,33024000
2021-07-05,79.400002,81.769997,74.120003,76.989998,76.989998,33427800
2021-07-12,77.230003,77.889999,68.379997,68.730003,68.730003,47688400
2021-07-19,67.320000,77.919998,66.169998,76.910004,76.910004,46403900
2021-07-26,76.150002,77.290001,70.349998,72.040001,72.040001,47792300
