Date,Open,High,Low,Close,Adj Close,Volume
2018-07-16,14.870000,15.030000,14.570000,14.570000,14.570000,5171500
2018-07-23,14.580000,14.819000,13.880000,14.130000,14.130000,4371000
2018-07-30,14.090000,14.200000,13.180000,13.580000,13.580000,5837400
2018-08-06,13.560000,14.490000,13.365000,14.060000,14.060000,8715000
2018-08-13,14.050000,14.235000,13.370000,13.590000,13.590000,5029400
2018-08-20,13.560000,14.060000,13.430000,14.050000,14.050000,5078400
2018-08-27,14.130000,15.160000,13.930000,15.010000,15.010000,10795200
2018-09-03,15.050000,18.540001,14.030000,17.559999,17.559999,34374800
2018-09-10,18.010000,18.790001,16.600000,18.570000,18.570000,19122600
2018-09-17,18.510000,18.540001,17.330000,17.610001,17.610001,10377100
2018-09-24,17.430000,18.170000,17.231001,17.650000,17.650000,10558800
2018-10-01,17.719999,20.180000,16.690001,17.900000,17.900000,36672700
2018-10-08,17.639999,18.440001,14.700000,15.510000,15.510000,30145600
2018-10-15,15.330000,15.840000,13.860000,13.880000,13.880000,14958400
2018-10-22,13.990000,14.460000,12.720000,13.120000,13.120000,13744000
2018-10-29,13.720000,14.620000,12.630000,14.250000,14.250000,14049600
2018-11-05,15.080000,15.110000,12.690000,12.790000,12.790000,17234200
2018-11-12,12.720000,12.740000,11.670000,12.150000,12.150000,16875000
2018-11-19,12.160000,12.180000,10.500000,11.330000,11.330000,13260900
2018-11-26,11.500000,12.560000,11.440000,12.340000,12.340000,10251800
2018-12-03,12.700000,13.240000,11.420000,12.250000,12.250000,20529700
2018-12-10,12.210000,13.070000,12.050000,12.340000,12.340000,15326300
2018-12-17,12.200000,12.200000,10.250000,10.360000,10.360000,18402100
2018-12-24,10.070000,11.060000,10.070000,10.880000,10.880000,9017600
2018-12-31,11.000000,11.400000,10.125000,11.010000,11.010000,14494600
2019-01-07,10.990000,12.040000,10.900000,11.610000,11.610000,22095800
2019-01-14,11.380000,12.960000,11.275000,12.840000,12.840000,16964000
2019-01-21,12.680000,13.380000,12.515000,13.380000,13.380000,11426500
2019-01-28,13.110000,13.670000,12.850000,13.610000,13.610000,14188500
2019-02-04,13.750000,14.170000,13.100000,13.550000,13.550000,15099600
2019-02-11,13.670000,14.050000,13.430000,13.820000,13.820000,10298800
2019-02-18,13.810000,13.945000,13.520000,13.840000,13.840000,8798600
2019-02-25,14.000000,15.180000,13.760000,15.150000,15.150000,16402700
2019-03-04,15.350000,15.430000,13.400000,13.830000,13.830000,16297600
2019-03-11,14.240000,14.650000,11.300000,11.670000,11.670000,70800600
2019-03-18,11.600000,12.180000,11.030000,11.070000,11.070000,37562600
2019-03-25,11.000000,11.280000,10.495000,10.940000,10.940000,24332000
2019-04-01,11.120000,11.440000,10.880000,11.110000,11.110000,18861100
2019-04-08,11.260000,11.730000,11.210000,11.550000,11.550000,21158900
2019-04-15,11.520000,11.625000,10.660000,10.800000,10.800000,11905200
2019-04-22,10.760000,11.050000,10.625000,10.830000,10.830000,15014700
2019-04-29,10.850000,11.370000,10.825000,11.140000,11.140000,14827000
2019-05-06,10.800000,11.220000,10.220000,10.550000,10.550000,15123900
2019-05-13,10.200000,10.890000,9.940000,10.670000,10.670000,18000000
2019-05-20,10.450000,10.760000,9.540000,9.570000,9.570000,22811600
2019-05-27,9.610000,9.770000,9.030000,9.170000,9.170000,13183000
2019-06-03,9.200000,9.250000,4.950000,5.100000,5.100000,109769800
2019-06-10,5.230000,5.455000,4.890000,5.290000,5.290000,65806200
2019-06-17,5.350000,6.040000,5.330000,5.770000,5.770000,55081000
2019-06-24,5.780000,5.830000,5.200000,5.260000,5.260000,45085500
2019-07-01,5.340000,5.470000,5.130000,5.240000,5.240000,16689100
2019-07-08,5.210000,5.275000,5.030000,5.250000,5.250000,30183000
2019-07-15,5.240000,5.780000,5.200000,5.660000,5.660000,48625700
2019-07-22,5.670000,6.056000,5.630000,6.010000,6.010000,27632200
2019-07-29,6.020000,7.250000,5.780000,6.600000,6.600000,70533800
2019-08-05,6.500000,7.130000,6.160000,7.000000,7.000000,77271600
2019-08-12,7.100000,7.190000,6.320000,6.680000,6.680000,38595900
2019-08-19,6.780000,6.970000,6.560000,6.670000,6.670000,28504300
2019-08-26,6.780000,7.220000,6.680000,7.140000,7.140000,25146200
2019-09-02,7.050000,8.950000,7.020000,8.800000,8.800000,98381600
2019-09-09,8.813000,9.590000,8.430000,8.920000,8.920000,73524200
2019-09-16,8.730000,9.180000,8.530000,9.010000,9.010000,36202500
2019-09-23,8.960000,9.330000,8.720000,8.790000,8.790000,28983100
2019-09-30,8.810000,8.980000,7.830000,8.590000,8.590000,24361600
2019-10-07,8.560000,8.820000,8.320000,8.500000,8.500000,18082500
2019-10-14,8.480000,9.000000,8.370000,8.670000,8.670000,16024800
2019-10-21,8.760000,9.080000,8.650000,8.890000,8.890000,13188900
2019-10-28,8.970000,9.050000,8.320000,8.640000,8.640000,14999200
2019-11-04,8.770000,9.040000,8.500000,8.750000,8.750000,15296500
2019-11-11,8.700000,8.890000,8.370000,8.760000,8.760000,14648000
2019-11-18,8.750000,9.500000,8.630000,9.440000,9.440000,22724800
2019-11-25,9.440000,9.960000,9.340000,9.880000,9.880000,15613200
2019-12-02,9.920000,11.210000,9.420000,10.880000,10.880000,45476500
2019-12-09,10.850000,11.450000,10.720000,11.040000,11.040000,31600000
2019-12-16,11.050000,11.390000,11.000000,11.370000,11.370000,30259100
2019-12-23,11.270000,12.035000,11.220000,11.770000,11.770000,17273200
2019-12-30,11.790000,11.810000,11.270000,11.310000,11.310000,13184200
2020-01-06,11.130000,12.220000,10.900000,11.810000,11.810000,20881600
2020-01-13,11.770000,12.080000,11.030000,11.560000,11.560000,28477400
2020-01-20,11.480000,11.610000,11.220000,11.380000,11.380000,13501600
2020-01-27,10.940000,11.350000,10.050000,10.290000,10.290000,16579300
2020-02-03,10.360000,10.955000,10.270000,10.650000,10.650000,13979900
2020-02-10,10.600000,11.070000,10.470000,10.930000,10.930000,15826200
2020-02-17,10.840000,11.120000,10.715000,10.850000,10.850000,10188800
2020-02-24,10.270000,10.490000,8.460000,8.900000,8.900000,30472500
2020-03-02,8.960000,9.390000,7.860000,8.090000,8.090000,20943000
2020-03-09,7.050000,8.720000,6.820000,7.470000,7.470000,48255400
2020-03-16,6.500000,7.440000,4.760000,6.950000,6.950000,50490000
2020-03-23,6.940000,8.560000,6.310000,7.810000,7.810000,32234100
2020-03-30,7.780000,8.320000,7.250000,7.350000,7.350000,19108900
2020-04-06,7.610000,8.805000,7.520000,8.340000,8.340000,14069700
2020-04-13,8.400000,8.550000,7.190000,7.710000,7.710000,26419600
2020-04-20,7.630000,7.950000,7.235000,7.830000,7.830000,11209600
2020-04-27,7.920000,8.610000,7.560000,7.890000,7.890000,15903700
2020-05-04,7.790000,8.680000,7.610000,8.620000,8.620000,11438100
2020-05-11,8.530000,8.730000,7.730000,8.400000,8.400000,14624700
2020-05-18,8.600000,9.655000,8.515000,9.640000,9.640000,16409500
2020-05-25,10.000000,10.300000,9.259000,10.250000,10.250000,13785200
2020-06-01,10.500000,12.500000,9.810000,9.860000,9.860000,77667500
2020-06-08,9.920000,12.400000,9.680000,11.600000,11.600000,83047800
2020-06-15,11.300000,13.930000,11.230000,12.810000,12.810000,86237800
2020-06-22,12.860000,13.790000,11.840000,13.690000,13.690000,52061500
2020-06-29,13.500000,13.580000,12.220000,12.270000,12.270000,26616400
2020-07-06,12.450000,12.680000,11.760000,12.400000,12.400000,31348700
2020-07-13,12.450000,12.560000,10.970000,11.550000,11.550000,25569000
2020-07-20,11.550000,11.990000,11.190000,11.390000,11.390000,20453500
2020-07-27,11.490000,11.540000,10.990000,11.270000,11.270000,15228000
2020-08-03,11.250000,11.930000,11.095000,11.250000,11.250000,13051100
2020-08-10,11.220000,11.780000,10.970000,11.260000,11.260000,12503000
2020-08-17,11.320000,12.330000,11.293000,11.940000,11.940000,13178200
2020-08-24,12.110000,12.965000,11.685000,12.920000,12.920000,19423300
2020-08-31,13.010000,14.198000,10.635000,11.220000,11.220000,64808700
2020-09-07,10.850000,11.862000,10.720000,10.950000,10.950000,23799800
2020-09-14,11.060000,11.430000,10.460000,10.690000,10.690000,36168000
2020-09-21,10.500000,11.440000,10.420000,10.790000,10.790000,21193900
2020-09-28,10.760000,11.152000,10.530000,10.610000,10.610000,13600900
2020-10-05,10.790000,11.570000,10.590000,11.430000,11.430000,21160600
2020-10-12,11.660000,12.460000,10.615000,10.710000,10.710000,41308800
2020-10-19,10.760000,10.780000,9.935000,10.360000,10.360000,16524100
2020-10-26,10.200000,10.290000,9.340000,9.720000,9.720000,18770100
2020-11-02,9.760000,10.600000,9.640000,10.410000,10.410000,15478200
2020-11-09,10.550000,10.820000,9.761000,10.670000,10.670000,14319900
2020-11-16,10.650000,11.415000,10.580000,11.300000,11.300000,13014500
2020-11-23,11.380000,11.990000,11.115000,11.750000,11.750000,18535200
2020-11-30,11.770000,13.500000,10.910000,12.410000,12.410000,55804800
2020-12-07,12.520000,12.720000,11.750000,12.230000,12.230000,25932200
2020-12-14,12.230000,13.025000,12.220000,12.680000,12.680000,26418200
2020-12-21,12.390000,15.500000,12.390000,14.880000,14.880000,37984200
2020-12-28,15.050000,15.140000,13.850000,13.910000,13.910000,12757500
2021-01-04,14.000000,14.640000,13.490000,14.480000,14.480000,19631000
2021-01-11,14.250000,14.910000,13.970000,14.210000,14.210000,17489800
2021-01-18,14.480000,14.500000,13.902000,14.020000,14.020000,12246200
2021-01-25,14.020000,16.190001,13.530000,15.270000,15.270000,29623300
2021-02-01,15.470000,17.730000,15.260000,17.110001,17.110001,26269800
2021-02-08,17.360001,19.170000,17.190001,18.990000,18.990000,20199100
2021-02-15,19.250000,19.350000,18.014999,18.690001,18.690001,12016400
2021-02-22,18.280001,18.549999,15.500000,16.139999,16.139999,20969200
2021-03-01,16.340000,16.730000,13.790000,14.660000,14.660000,20806600
2021-03-08,14.660000,15.200000,12.565000,12.760000,12.760000,47619000
2021-03-15,12.660000,13.180000,12.170000,12.570000,12.570000,36455100
2021-03-22,12.720000,12.770000,11.300000,12.130000,12.130000,21195100
2021-03-29,12.200000,12.600000,11.600000,12.550000,12.550000,15930800
2021-04-05,12.600000,12.770000,12.270000,12.650000,12.650000,14164700
2021-04-12,12.600000,13.670000,12.474000,12.490000,12.490000,24246400
2021-04-19,12.380000,12.800000,12.050000,12.640000,12.640000,15186800
2021-04-26,12.720000,13.330000,12.570000,12.690000,12.690000,13626400
2021-05-03,12.740000,12.830000,11.580000,12.180000,12.180000,14490000
2021-05-10,12.020000,12.145000,11.190000,11.910000,11.910000,13775000
2021-05-17,11.780000,12.675000,11.700000,12.430000,12.430000,10216000
2021-05-24,12.440000,13.120000,12.380000,12.860000,12.860000,10082100
2021-05-31,15.930000,15.980000,15.780000,15.840000,15.840000,114782600
2021-06-07,15.820000,15.940000,15.790000,15.800000,15.800000,28811900
2021-06-14,15.800000,15.950000,15.730000,15.730000,15.730000,46972500
2021-06-21,15.760000,15.830000,15.700000,15.770000,15.770000,25847900
2021-06-28,15.770000,15.950000,15.750000,15.850000,15.850000,40188700
2021-07-05,15.850000,16.129999,15.560000,15.670000,15.670000,40776100
2021-07-12,15.650000,15.800000,15.540000,15.800000,15.800000,28038900
2021-07-19,15.700000,15.870000,15.700000,15.820000,15.820000,21297800
2021-07-26,15.830000,15.895000,15.810000,15.840000,15.840000,16466600
